жадный	-1.3	1.48661	[-2, -2, -2, -2, -3, -2, 2, -1, -2, 1]
гринвош	-1.8	1.4	[-1, 0, -2, -2, -3, -4, 0, 0, -3, -3]
гринвошинг	-0.4	0.91652	[-1, 0, 0, 1, 1, -2, -1, -1, 0, -1]
приветствовать	1.3	0.64031	[1, 1, 1, 1, 0, 2, 2, 2, 2, 1]
поприветствовал	1.1	0.9434	[2, 0, 0, 1, 1, 1, 0, 2, 1, 3]
приветствие	1.6	0.4899	[2, 1, 2, 2, 1, 2, 2, 1, 1, 2]
приветствия	1.8	1.07703	[1, 2, 3, 3, 1, 1, 1, 4, 1, 1]
приветствует	0.6	0.66332	[0, 0, 2, 0, 1, 1, 0, 1, 1, 0]
серый	0.2	0.4	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]
горе	-2.2	0.6	[-2, -1, -3, -2, -3, -3, -2, -2, -2, -2]
жалоба	-2.1	0.53852	[-2, -2, -3, -2, -2, -3, -2, -1, -2, -2]
обиды	-1.5	0.5	[-2, -2, -1, -1, -2, -1, -1, -2, -2, -1]
скорбящий	-0.8	1.249	[-2, 1, -1, -2, -1, 2, -2, -1, -1, -1]
обидчики	-1.1	0.83066	[-1, -1, -1, -1, -1, -1, 0, -2, 0, -3]
скорбеть	-1.6	1.49666	[-2, -3, -1, -3, 1, -3, -1, -2, 1, -3]
опечаленный	-2.0	0.89443	[-3, -3, -3, -2, -2, -3, -1, -1, -1, -1]
скорбящий	-1.9	0.83066	[-2, -2, -3, -2, -3, -3, -1, -1, -1, -1]
скорбящие	-0.3	1.55242	[-1, 2, -2, -1, 1, -2, 2, -2, 1, -1]
скорбит	-2.1	0.9434	[-3, -3, -3, -2, -3, -3, -1, -1, -1, -1]
скорбящий	-2.3	1.1	[-2, -4, -2, -3, -3, 0, -3, -2, -1, -3]
тяжкий	-2.0	1.84391	[-3, -4, -2, -3, -1, 3, -2, -3, -2, -3]
прискорбно	-1.7	1.55242	[-3, -1, -4, -2, -2, 1, -3, 1, -2, -2]
скорбь	-2.7	0.78102	[-3, -3, -3, -2, -3, -4, -2, -1, -3, -3]
мрачный	-2.7	0.64031	[-2, -4, -3, -3, -2, -2, -3, -3, -2, -3]
гримаса	-1.0	2.14476	[-4, -3, -2, -2, 2, -1, -1, -3, 2, 2]
поморщился	-2.0	0.63246	[-2, -3, -2, -2, -2, -2, -1, -3, -1, -2]
гримасы	-1.8	0.74833	[-1, -2, -1, -2, -2, -1, -3, -3, -1, -2]
гримасничая	-1.4	1.56205	[-3, -2, -3, -3, -1, -1, 1, 0, 1, -3]
грималкин	-0.9	1.04403	[-1, -2, -1, 1, -2, -2, -1, -1, 1, -1]
грималкины	-0.9	0.9434	[0, 0, 0, -2, -1, -1, -1, 0, -3, -1]
грязь	-1.5	0.92195	[-1, -2, -1, -1, -1, -3, 0, -2, -1, -3]
закопченный	-1.2	0.74833	[-2, -2, 0, -2, -1, -1, -1, -2, -1, 0]
грязь	-1.0	0.7746	[-2, -2, 0, 0, -1, -1, -1, -2, -1, 0]
мрачнее	-1.6	1.0198	[-1, -2, -2, -2, -1, 0, -4, -1, -1, -2]
самый грязный	-0.7	2.05183	[-2, -3, 1, -3, 2, -2, -2, -2, 2, 2]
мрачно	-0.7	1.61555	[-2, -1, -1, -2, -2, 2, -2, 2, 1, -2]
грязность	-1.6	0.4899	[-1, -2, -2, -2, -1, -2, -2, -1, -1, -2]
гриминг	-0.7	1.55242	[-3, -1, -1, -2, 0, 2, -1, -2, -1, 2]
мрачно	-1.3	1.55242	[-2, -1, 2, -2, -2, -1, -3, -3, 1, -2]
мрачнее	-1.5	1.36015	[1, -2, -3, 1, -2, -1, -2, -2, -3, -2]
самый мрачный	-0.8	1.72047	[-2, -1, -3, 0, -2, -1, 0, 2, 2, -3]
мрачность	-0.8	1.98997	[2, -2, -3, -2, -3, 2, -1, 1, 1, -3]
грязный	-1.8	0.87178	[-2, -2, -2, -1, -1, -3, 0, -2, -2, -3]
ухмылка	2.1	0.83066	[2, 4, 2, 2, 2, 1, 2, 3, 1, 2]
ухмыльнулся	1.1	0.9434	[1, 1, 2, 1, 3, 1, -1, 1, 1, 1]
Улыбающийся	1.1	0.83066	[1, 1, 2, 2, 2, 1, -1, 1, 1, 1]
ухмыляющиеся	1.6	0.8	[2, 2, 2, 3, 1, 0, 2, 2, 1, 1]
ухмыляясь	1.5	1.0247	[3, 2, 2, 1, 1, -1, 1, 2, 2, 2]
ухмылки	0.9	1.92094	[1, 4, -3, 1, 2, 1, 2, -2, 2, 1]
валовой	-2.1	1.51327	[-1, -3, -2, -3, -3, -3, -3, 2, -2, -3]
собранный	-0.4	1.11355	[-1, -2, -1, -2, 0, 0, 1, 1, 1, -1]
грубее	-0.3	1.41774	[1, -2, -1, -2, 0, -1, 1, 2, 1, -2]
валовые	-0.8	1.77764	[-2, -2, 3, -2, -3, -1, 1, -1, 1, -2]
самый отвратительный	-2.1	0.83066	[-2, -1, -2, -3, -3, -1, -3, -3, -1, -2]
валовой	-0.3	1.79165	[-1, -3, -1, 1, 0, -1, -3, 1, 1, 3]
грубо	-0.9	1.44568	[1, -2, 0, -3, -1, -2, 1, 1, -2, -2]
грубость	-1.8	0.6	[-2, -2, -1, -1, -1, -3, -2, -2, -2, -2]
гроссуляр	-0.3	1.34536	[0, -2, 0, -1, -2, -1, 0, 0, 0, 3]
гроссулярит	-0.1	1.13578	[2, 0, 0, 0, 0, -3, 0, 0, 0, 0]
гроссуляриты	-0.7	1.26886	[0, -4, -1, -2, 0, 0, 0, 0, 0, 0]
гроссуляры	-0.3	0.45826	[0, 0, 0, 0, -1, -1, 0, 0, 0, -1]
брюзжать	-2.2	0.87178	[-2, -3, -3, -3, -2, -1, -3, -1, -1, -3]
ворчал	-0.8	0.9798	[-2, -1, -2, -2, 1, -1, 0, 0, 0, -1]
ворчуны	-0.9	1.13578	[-2, -1, -2, -1, -1, -1, -1, 2, 0, -2]
ворчливый	-2.0	0.63246	[-2, -3, -3, -2, -2, -2, -2, -1, -2, -1]
самый ворчливый	-2.3	0.78102	[-3, -3, -2, -2, -1, -3, -1, -3, -3, -2]
ворчливо	-1.4	1.56205	[-2, -1, -2, -3, -3, 2, -2, -2, 1, -2]
ворчливость	-2.0	0.7746	[-2, -2, -3, -2, -3, -2, -2, 0, -2, -2]
ворчание	-1.7	1.1	[-1, -3, -2, 1, -2, -3, -2, -1, -2, -2]
ворчливый	-1.9	0.7	[-1, -3, -2, -2, -1, -3, -1, -2, -2, -2]
растет	0.7	0.64031	[0, 1, 1, 2, 1, 0, 0, 1, 1, 0]
рост	1.6	1.0198	[2, 0, 3, 0, 2, 3, 1, 1, 2, 2]
гарантия	1.0	1.0	[2, 3, 1, 0, 2, 0, 1, 0, 0, 1]
вина	-1.1	1.22066	[-1, -3, 2, -1, -1, -2, -1, -2, -1, -1]
виновнее	-2.0	0.63246	[-2, -1, -3, -1, -3, -2, -2, -2, -2, -2]
виновнейший	-1.7	1.79165	[-3, -2, -2, -4, -1, -2, 3, -1, -3, -2]
виновато	-1.1	1.57797	[-3, -1, -1, -2, 0, -2, 3, -2, -1, -2]
чувство вины	-1.8	0.6	[-2, -2, -1, -2, -1, -1, -2, -2, -3, -2]
невиновный	0.8	1.53623	[3, 2, 1, 2, -2, 1, 1, -2, 1, 1]
невиновно	0.7	1.18743	[-1, 1, -2, 2, 1, 1, 1, 1, 2, 1]
невиновность	0.6	1.42829	[1, 1, -1, -1, -1, 1, 2, 3, -1, 2]
вины	-1.4	0.66332	[-1, -2, -1, -1, -3, -1, -1, -2, -1, -1]
виновный	-1.8	0.6	[-1, -2, -2, -3, -2, -2, -1, -2, -2, -1]
доверчивость	-1.6	0.66332	[-1, -1, -2, -2, -1, -2, -1, -2, -1, -3]
доверчивый	-1.5	0.67082	[-1, -2, -2, -1, -1, -3, -2, -1, -1, -1]
пистолет	-1.4	1.49666	[0, -4, 0, -3, 0, -3, -2, 0, -2, 0]
h8	-2.7	1.00499	[-4, -3, -4, -1, -1, -3, -3, -3, -2, -3]
ха	1.4	0.8	[1, 0, 1, 1, 3, 2, 2, 1, 2, 1]
взломанный	-1.7	1.00499	[-2, -1, -2, -4, 0, -2, -2, -1, -1, -2]
хаха	2.0	0.89443	[1, 1, 2, 3, 2, 1, 4, 2, 2, 2]
хахаха	2.6	1.0198	[2, 4, 2, 4, 1, 2, 3, 4, 2, 2]
хахас	1.8	0.9798	[1, 2, 2, 4, 3, 2, 1, 1, 1, 1]
град	0.3	0.9	[0, 0, 0, 2, 0, 0, 2, 0, -1, 0]
приветствовали	0.9	0.83066	[1, 2, 1, 1, 0, 0, 0, 2, 2, 0]
Аллилуйя	3.0	0.7746	[3, 4, 3, 1, 3, 3, 3, 3, 3, 4]
красивый	2.2	0.74833	[2, 2, 2, 2, 2, 3, 4, 1, 2, 2]
красиво	1.9	0.7	[1, 3, 1, 1, 2, 2, 2, 2, 2, 3]
красота	2.4	1.28062	[2, 4, 1, 4, 0, 2, 4, 3, 2, 2]
красивее	2.0	0.63246	[2, 3, 2, 2, 2, 2, 1, 3, 1, 2]
самый красивый	2.6	0.91652	[3, 2, 1, 2, 3, 4, 4, 3, 2, 2]
несчастный	-1.4	1.11355	[-3, -1, -1, -1, -2, -1, 1, -2, -3, -1]
несчастье	-1.4	1.0198	[-1, -2, 0, -1, -1, -1, -1, -2, -1, -4]
счастливее	2.4	0.66332	[3, 1, 2, 3, 2, 2, 3, 3, 3, 2]
самый счастливый	3.2	0.74833	[4, 3, 2, 4, 4, 3, 3, 3, 2, 4]
счастливо	2.6	0.91652	[4, 1, 2, 4, 2, 3, 2, 2, 3, 3]
счастье	2.6	0.4899	[2, 3, 3, 3, 3, 2, 2, 3, 2, 3]
происходит	1.1	0.83066	[1, 1, 1, 0, 2, 2, 0, 2, 0, 2]
счастливый	2.7	0.9	[2, 2, 2, 4, 2, 4, 3, 4, 2, 2]
преследовать	-2.2	0.6	[-2, -3, -2, -2, -2, -3, -2, -3, -1, -2]
преследовали	-2.5	0.80623	[-4, -2, -3, -3, -2, -2, -3, -2, -3, -1]
преследователь	-2.4	0.8	[-3, -2, -2, -3, -2, -2, -4, -2, -3, -1]
преследователи	-2.8	0.6	[-3, -3, -2, -2, -3, -3, -3, -4, -2, -3]
преследует	-2.5	0.80623	[-3, -3, -2, -3, -2, -2, -4, -2, -3, -1]
домогательство	-2.5	1.62788	[-2, -4, -3, -4, -3, -3, 2, -2, -3, -3]
домогательство	-2.5	0.67082	[-2, -3, -2, -2, -3, -2, -4, -3, -2, -2]
домогательства	-2.6	0.4899	[-3, -3, -2, -3, -2, -3, -3, -2, -2, -3]
жесткий	-0.4	1.2	[0, -1, 0, -1, 0, 1, -2, -1, -2, 2]
выносливее	-0.6	1.68523	[-3, -2, -2, 1, 1, 2, 1, 0, -2, -2]
трудности	-1.3	1.84662	[-2, 2, -4, -1, -2, -3, -1, -2, 2, -2]
выносливый	1.7	1.00499	[1, 2, 1, 0, 2, 2, 4, 1, 2, 2]
вред	-2.5	0.80623	[-2, -2, -2, -3, -2, -1, -3, -3, -3, -4]
пострадал	-2.1	0.83066	[-1, -4, -2, -2, -2, -2, -1, -2, -3, -2]
вредно	-2.6	0.91652	[-3, -4, -3, -1, -3, -3, -3, -3, -1, -2]
вредность	-2.6	0.8	[-3, -1, -3, -3, -3, -2, -4, -2, -2, -3]
вредящий	-2.6	0.66332	[-3, -3, -2, -2, -3, -3, -2, -2, -2, -4]
безвредный	1.0	0.7746	[2, 1, 1, 1, 1, 0, 0, 2, 0, 2]
безвредно	1.4	1.2	[4, 0, 1, 0, 1, 1, 1, 2, 3, 1]
безвредность	0.8	1.16619	[1, 2, 0, 1, 0, 1, 2, 1, 2, -2]
гармонический	1.8	0.87178	[2, 1, 2, 3, 0, 1, 3, 2, 2, 2]
губная гармоника	0.6	0.8	[0, 1, 0, 0, 0, 2, 1, 0, 2, 0]
гармонично	2.1	1.13578	[3, 3, 4, 1, 0, 1, 2, 2, 2, 3]
губные гармошки	0.1	0.3	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
гармонист	0.5	0.92195	[0, 0, 0, 0, 1, 0, 0, 0, 1, 3]
гармонисты	0.9	1.3	[2, 1, 0, 0, 2, 0, 0, 0, 4, 0]
гармоники	1.5	1.0247	[2, 2, 2, 0, 0, 2, 3, 2, 0, 2]
гармонии	1.3	0.9	[2, 0, 2, 1, 2, 2, 0, 2, 0, 2]
гармоничный	2.0	1.09545	[3, 4, 2, 2, 2, 0, 2, 3, 1, 1]
гармонично	1.9	0.9434	[4, 2, 2, 1, 2, 1, 1, 3, 2, 1]
гармоничность	1.8	0.6	[1, 2, 2, 2, 2, 1, 2, 3, 2, 1]
гармонизировать	1.8	0.74833	[1, 1, 2, 3, 2, 1, 1, 3, 2, 2]
гармонизированный	1.3	0.9	[2, 3, 2, 0, 2, 1, 1, 1, 1, 0]
гармонизация	1.4	0.66332	[1, 2, 1, 1, 2, 1, 1, 1, 1, 3]
фисгармония	0.9	1.22066	[0, 3, 0, 2, 3, 0, 0, 0, 0, 1]
фисгармонии	0.8	0.9798	[0, 0, 0, 2, 0, 2, 0, 2, 2, 0]
гармонизация	1.9	0.83066	[3, 1, 2, 2, 2, 2, 3, 0, 2, 2]
гармонизации	0.9	0.9434	[0, 0, 2, 0, 2, 2, 0, 2, 1, 0]
гармонизировать	1.7	0.78102	[3, 2, 2, 1, 2, 2, 0, 1, 2, 2]
гармонизированный	1.6	0.91652	[1, 2, 1, 1, 2, 2, 3, 3, 0, 1]
гармонизатор	1.6	0.8	[1, 2, 1, 1, 2, 2, 2, 3, 0, 2]
гармонизаторы	1.6	1.11355	[2, 2, 2, 1, 2, 0, 4, 0, 2, 1]
гармонизирует	1.5	0.92195	[0, 2, 2, 2, 0, 1, 1, 2, 3, 2]
гармонизирующий	1.4	0.66332	[0, 1, 1, 2, 2, 1, 2, 2, 1, 2]
гармония	1.7	0.45826	[2, 2, 2, 2, 1, 2, 2, 2, 1, 1]
вредит	-2.2	1.6	[2, -3, -2, -2, -3, -2, -4, -4, -2, -2]
затравленный	-1.4	0.4899	[-1, -1, -2, -1, -2, -2, -1, -1, -1, -2]
жесткий	-1.9	0.7	[-1, -1, -2, -2, -1, -3, -3, -2, -2, -2]
жестче	-2.2	0.6	[-2, -3, -2, -3, -2, -2, -1, -3, -2, -2]
самый суровый	-2.9	0.83066	[-4, -2, -2, -2, -2, -3, -3, -4, -4, -3]
ненавидеть	-2.7	1.00499	[-4, -3, -4, -4, -2, -2, -2, -2, -1, -3]
ненавидел	-3.2	0.6	[-3, -3, -4, -3, -2, -3, -3, -4, -4, -3]
ненавистный	-2.2	1.249	[-3, 1, -3, -3, -1, -2, -2, -3, -3, -3]
с ненавистью	-2.3	0.78102	[-1, -3, -3, -3, -1, -2, -2, -2, -3, -3]
ненависть	-3.6	0.4899	[-4, -4, -3, -3, -3, -4, -4, -4, -4, -3]
ненавистник	-1.8	0.6	[-2, -1, -2, -2, -2, -1, -1, -2, -2, -3]
ненавистники	-2.2	0.6	[-2, -1, -3, -2, -3, -2, -3, -2, -2, -2]
ненавидит	-1.9	0.7	[-2, -1, -2, -2, -3, -1, -1, -2, -2, -3]
ненавидящий	-2.3	1.1	[-4, -3, -4, -1, -2, -2, -1, -2, -1, -3]
ненависть	-3.2	0.9798	[-1, -3, -2, -4, -3, -3, -4, -4, -4, -4]
преследовать	-1.7	1.00499	[-1, -1, -3, -1, -2, -2, -1, -4, -1, -1]
преследуемый	-2.1	0.7	[-2, -2, -1, -3, -3, -2, -2, -3, -1, -2]
преследующий	-1.1	0.83066	[-3, 0, -2, -1, 0, -1, -1, -1, -1, -1]
привидения	-1.0	1.41421	[0, -2, -2, -2, -2, -1, 2, -2, 1, -2]
хаос	-2.9	0.7	[-2, -4, -4, -3, -2, -3, -3, -3, -2, -3]
здоровый	1.7	0.9	[1, 3, 1, 1, 3, 3, 1, 2, 1, 1]
разбитое сердце	-2.7	0.78102	[-1, -3, -3, -3, -2, -4, -2, -3, -3, -3]
разбиватель сердец	-2.2	1.07703	[-2, -3, 0, -3, -2, -1, -4, -3, -2, -2]
разбиватели сердец	-2.1	0.9434	[-3, -2, -3, -2, -1, -1, -4, -1, -2, -2]
душераздирающий	-2.0	1.73205	[-3, -1, -3, -3, -4, 2, -3, -2, 0, -3]
душераздирающе	-1.8	2.08806	[-3, 3, 1, -3, -3, -2, -3, -3, -4, -1]
разбитые сердца	-1.8	1.77764	[-2, 1, -3, -2, -3, -2, -3, 2, -4, -2]
убитый горем	-3.3	0.45826	[-4, -3, -3, -4, -3, -3, -4, -3, -3, -3]
сердечный	2.5	0.5	[3, 3, 2, 3, 2, 2, 3, 2, 2, 3]
бессердечный	-2.2	0.74833	[-2, -2, -2, -4, -2, -1, -2, -3, -2, -2]
бессердечно	-2.8	0.6	[-3, -2, -3, -3, -2, -3, -4, -2, -3, -3]
бессердечность	-2.8	0.87178	[-3, -3, -2, -3, -4, -4, -1, -3, -2, -3]
согревающий душу	2.1	1.22066	[3, 2, 3, 3, 2, 2, 3, 3, -1, 1]
небеса	2.3	1.18743	[1, 1, 2, 4, 3, 3, 3, 4, 1, 1]
небеснее	3.0	0.63246	[3, 2, 3, 3, 4, 3, 3, 4, 2, 3]
небесный	2.7	1.1	[3, 2, 3, 4, 2, 4, 3, 0, 3, 3]
небесность	2.7	0.9	[3, 2, 1, 4, 3, 2, 3, 4, 3, 2]
небесности	2.3	2.2383	[4, 4, 4, 3, -2, 3, 3, 4, -2, 2]
небесный	3.0	0.63246	[3, 3, 3, 3, 2, 3, 3, 4, 2, 4]
небеса	1.7	1.18743	[4, 0, 1, 2, 0, 3, 2, 2, 2, 1]
к небу	1.4	1.35647	[0, 3, 0, 4, 1, 2, 2, 0, 2, 0]
на небеса	1.2	1.32665	[1, 4, 0, 0, 2, 1, 1, 0, 3, 0]
жестокосердный	-2.1	0.83066	[-2, -3, -3, -2, -3, -1, -1, -1, -2, -3]
хех	-0.6	1.28062	[0, 1, -1, 1, -1, -2, -1, -3, 1, -1]
ад	-3.6	0.66332	[-4, -4, -4, -4, -4, -2, -3, -4, -3, -4]
адский	-3.2	0.74833	[-3, -3, -2, -2, -4, -3, -4, -4, -3, -4]
помогать	1.7	0.78102	[3, 2, 1, 2, 1, 2, 3, 1, 1, 1]
помощник	1.4	0.8	[1, 1, 0, 1, 1, 2, 1, 2, 3, 2]
помощники	1.1	0.83066	[1, 1, 0, 2, 1, 1, 1, 1, 3, 0]
полезный	1.8	0.87178	[2, 1, 3, 1, 1, 3, 1, 2, 3, 1]
полезно	2.3	0.9	[1, 2, 2, 3, 2, 3, 3, 2, 4, 1]
полезность	1.9	1.13578	[1, 4, 1, 2, 2, 1, 1, 2, 4, 1]
помогая	1.2	0.6	[2, 1, 1, 2, 0, 1, 1, 1, 2, 1]
беспомощный	-2.0	0.63246	[-2, -3, -2, -2, -2, -3, -1, -2, -1, -2]
беспомощно	-1.4	0.4899	[-1, -1, -2, -2, -1, -1, -1, -2, -2, -1]
беспомощность	-2.1	0.9434	[-2, -4, -1, -2, -1, -3, -3, -2, -1, -2]
беспомощности	-1.7	0.64031	[-2, -1, -2, -1, -2, -1, -3, -2, -1, -2]
помогает	1.6	0.4899	[1, 1, 1, 2, 2, 2, 1, 2, 2, 2]
герой	2.6	0.8	[2, 3, 2, 2, 4, 4, 2, 3, 2, 2]
герои	2.3	0.9	[3, 4, 3, 1, 3, 2, 1, 2, 2, 2]
героический	2.6	0.8	[3, 3, 1, 4, 2, 3, 2, 3, 2, 3]
героический	2.9	1.04403	[4, 4, 2, 4, 2, 3, 1, 4, 2, 3]
героически	2.4	0.8	[2, 2, 2, 3, 3, 3, 4, 1, 2, 2]
героико-комический	1.0	1.0	[1, 0, 1, 0, 2, 0, 3, 1, 2, 0]
героико-омический	1.1	0.83066	[2, 0, 0, 2, 1, 2, 1, 2, 1, 0]
героизм	2.4	0.8	[2, 1, 2, 2, 2, 3, 3, 3, 4, 2]
героин	-2.2	1.83303	[0, -2, -4, 2, -4, -2, -2, -3, -3, -4]
героиня	2.7	1.1	[0, 2, 4, 4, 3, 3, 3, 3, 2, 3]
героини	1.8	1.32665	[2, 1, 1, 4, 3, 1, 0, 3, 3, 0]
героинизм	-2.0	2.0	[-3, -4, 2, -2, -4, -3, -2, -1, 1, -4]
героизм	2.8	0.6	[3, 3, 4, 3, 2, 2, 3, 3, 2, 3]
героизмы	2.2	0.87178	[3, 1, 2, 4, 3, 2, 2, 2, 1, 2]
героизировать	2.1	0.7	[3, 2, 3, 1, 2, 2, 2, 3, 1, 2]
героизированный	2.0	1.18322	[1, 0, 3, 3, 2, 0, 3, 3, 2, 3]
героизирует	2.2	0.9798	[1, 3, 2, 3, 4, 3, 2, 1, 2, 1]
героизация	1.9	1.64012	[2, 3, -2, 2, 4, 3, 2, 2, 3, 0]
цапля	0.1	0.3	[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
цапли	0.7	1.1	[2, 0, 0, 0, 2, 0, 3, 0, 0, 0]
цапля	0.1	0.9434	[0, 0, 0, 0, 0, 2, 0, 1, -2, 0]
цапли	0.5	1.0247	[0, 0, 0, 3, 0, 2, 0, 0, 0, 0]
герои	1.3	1.18743	[3, 0, 0, 2, 0, 2, 2, 3, 1, 0]
нерешительность	-0.9	0.3	[-1, -1, 0, -1, -1, -1, -1, -1, -1, -1]
колебания	-1.0	0.63246	[-1, -1, -1, -2, -1, -1, -2, 0, 0, -1]
нерешительность	-0.9	0.53852	[0, -1, 0, -2, -1, -1, -1, -1, -1, -1]
колеблющийся	-1.0	0.7746	[0, -1, 0, -1, -2, 0, -1, -2, -1, -2]
нерешительно	-1.2	0.4	[-1, -1, -2, -1, -1, -1, -1, -2, -1, -1]
сомневаться	-1.1	0.53852	[-2, -1, -1, -1, -2, -1, -1, 0, -1, -1]
колебался	-1.3	0.9	[-1, -2, -1, -2, -2, -2, -1, 1, -1, -2]
колеблющийся	-1.4	0.66332	[-1, -1, -1, -1, -1, -2, -1, -3, -2, -1]
колеблющиеся	-1.4	0.4899	[-1, -2, -1, -1, -1, -1, -2, -2, -2, -1]
колеблется	-1.4	0.4899	[-1, -1, -1, -2, -1, -2, -1, -2, -2, -1]
колеблясь	-1.4	0.66332	[-1, -1, -2, -1, -1, -3, -2, -1, -1, -1]
нерешительно	-1.5	0.80623	[-1, -1, -1, -1, -3, -2, -3, -1, -1, -1]
колебание	-1.1	0.53852	[-2, 0, -1, -1, -1, -1, -1, -2, -1, -1]
колебания	-1.1	0.53852	[-1, -1, -1, 0, -2, -1, -1, -2, -1, -1]
спрятался	-0.4	0.4899	[0, -1, 0, 0, -1, -1, -1, 0, 0, 0]
скрывать	-0.7	0.64031	[0, -1, -1, -1, -1, 0, 0, -2, -1, 0]
скрывает	-0.7	0.9	[-1, -2, -1, 0, -1, 0, 0, -2, 1, -1]
прячется	-1.2	0.4	[-1, -1, -2, -1, -1, -1, -1, -1, -2, -1]
выделять	1.4	0.91652	[3, 0, 1, 1, 2, 1, 0, 2, 2, 2]
веселый	1.7	1.41774	[2, 2, 2, 3, 3, 1, -2, 2, 3, 1]
помеха	-1.7	0.78102	[-2, -3, -2, -1, -1, -1, -3, -1, -2, -1]
обман	-1.1	1.04403	[-3, -1, -2, -1, 1, -2, -1, -1, -1, 0]
праздничный день	1.7	1.18743	[1, 3, 2, 2, 0, 0, 1, 2, 4, 2]
праздники	1.6	1.0198	[2, 0, 1, 2, 3, 0, 1, 2, 3, 2]
тоскующий по дому	-0.7	1.67631	[-2, -1, -1, -2, -1, -2, 2, -1, 3, -2]
тоска по дому	-1.8	1.249	[-3, -2, -1, -1, -3, -2, -1, 1, -3, -3]
тоска по дому	-1.8	0.6	[-1, -2, -2, -2, -1, -2, -1, -2, -3, -2]
честный	2.3	0.9	[3, 2, 1, 2, 3, 1, 2, 3, 2, 4]
хонестер	1.9	0.7	[2, 3, 2, 2, 1, 3, 1, 1, 2, 2]
самый честный	3.0	0.7746	[1, 3, 3, 3, 3, 3, 4, 4, 3, 3]
честности	1.8	1.07703	[4, 3, 1, 1, 1, 1, 3, 2, 1, 1]
честно	2.0	0.63246	[2, 3, 2, 2, 1, 2, 2, 1, 3, 2]
честность	2.2	0.6	[2, 3, 2, 2, 1, 2, 3, 2, 3, 2]
честь	2.2	1.16619	[3, 2, 1, 2, 0, 4, 3, 1, 3, 3]
почетность	2.2	0.4	[3, 3, 2, 2, 2, 2, 2, 2, 2, 2]
почетный	2.5	0.67082	[2, 2, 3, 2, 4, 3, 2, 2, 2, 3]
почтение	2.2	0.87178	[2, 4, 1, 3, 3, 2, 1, 2, 2, 2]
с честью	2.4	0.66332	[2, 2, 3, 2, 3, 3, 3, 1, 2, 3]
гонорары	0.6	0.8	[1, 0, 1, 0, 0, 0, 2, 0, 2, 0]
почетные гости	1.5	1.5	[2, 2, 1, 3, 3, 1, -2, 2, 3, 0]
с честью	1.9	0.7	[2, 2, 3, 1, 2, 1, 2, 1, 3, 2]
гонорар	0.7	1.48661	[3, 2, -1, 2, 1, -2, 1, 1, -1, 1]
гонорары	1.0	1.0	[0, 0, 0, 0, 1, 2, 1, 3, 2, 1]
почетный	1.4	0.91652	[2, 2, 2, 3, 1, 1, 0, 1, 2, 0]
заслуженный	2.8	0.87178	[3, 4, 4, 3, 1, 2, 2, 3, 3, 3]
почетный	2.1	0.7	[3, 2, 3, 3, 1, 2, 1, 2, 2, 2]
почетные гости	2.3	0.78102	[1, 3, 3, 4, 2, 2, 2, 2, 2, 2]
почетный	1.7	0.78102	[2, 1, 3, 3, 1, 2, 1, 2, 1, 1]
почетные гости	1.3	0.45826	[1, 1, 2, 2, 1, 1, 2, 1, 1, 1]
почетный	1.4	1.2	[2, 2, 2, 2, 2, 1, 2, 1, 2, -2]
почетно	2.2	0.74833	[3, 4, 1, 2, 2, 2, 2, 2, 2, 2]
почтительные обращения	1.7	0.78102	[1, 2, 0, 1, 2, 2, 2, 3, 2, 2]
почитание	2.3	0.64031	[3, 3, 1, 2, 2, 3, 3, 2, 2, 2]
почести	2.3	0.64031	[3, 2, 2, 2, 1, 3, 3, 2, 3, 2]
честь	2.7	0.78102	[2, 3, 2, 2, 2, 3, 4, 4, 3, 2]
почетный	2.1	0.53852	[2, 3, 2, 2, 2, 1, 3, 2, 2, 2]
заслуженный	2.2	1.249	[3, 3, 4, 3, -1, 2, 2, 2, 2, 2]
почетный	1.8	0.87178	[2, 3, 2, 1, 2, 3, 1, 0, 2, 2]
почетные гости	1.6	1.0198	[0, 2, 2, 1, 2, 2, 1, 3, 0, 3]
почитание	2.1	0.3	[2, 2, 2, 3, 2, 2, 2, 2, 2, 2]
почести	2.2	0.87178	[4, 3, 2, 2, 3, 2, 2, 1, 2, 1]
хулиган	-1.5	0.5	[-1, -2, -1, -2, -2, -2, -1, -1, -2, -1]
хулиганство	-2.1	0.83066	[-3, -2, -3, -3, -2, -2, -2, -2, 0, -2]
хулиганы	-1.1	1.22066	[-2, -1, -1, 2, -1, -1, -1, -3, -2, -1]
ура	2.3	0.9	[3, 2, 3, 2, 1, 3, 1, 2, 2, 4]
надеяться	1.9	0.53852	[3, 2, 2, 1, 2, 2, 1, 2, 2, 2]
надеялся	1.6	0.4899	[1, 2, 1, 1, 2, 2, 1, 2, 2, 2]
обнадеживающий	2.3	0.78102	[2, 1, 1, 3, 3, 3, 2, 3, 2, 3]
с надеждой	1.7	0.78102	[1, 3, 1, 3, 1, 2, 1, 1, 2, 2]
оптимизм	1.6	1.35647	[2, 1, -2, 2, 3, 2, 1, 3, 2, 2]
безнадежный	-2.0	1.78885	[-3, -3, -3, -3, 3, -1, -3, -3, -2, -2]
